5p+ Yield PS(II) Test
   4, 7/18,13:11,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 151, 256,0.410,  6.0,  35,24.9
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/18,13:16,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 194, 254,0.236, 10.4, 105,25.2
   2, 7/18,13:16,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 198, 289,0.314, 11.7,  89,25.5
   3, 7/18,13:17,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 123, 136,0.095, 18.8, 473,27.1
   4, 7/18,13:18,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 168, 237,0.291,  5.6,  46,27.2
!400                               
!TREE5                             
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/18,16:40,  80,R,  11,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 205, 397,0.483, 11.7,  58,23.7
   2, 7/18,16:41,  80,R,  11,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 262, 629,0.583,  8.0,  33,24.0
   3, 7/18,16:41,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 128, 148,0.135,  3.0,  54,24.3
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/18,16:51,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 140, 210,0.333,  2.5,  18,23.8
   2, 7/18,16:51,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 199, 407,0.511,  4.2,  20,23.8
   3, 7/18,16:51,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 215, 360,0.402,  3.7,  22,24.2
   4, 7/18,16:52,  80,R,  12,  75,0.8,S,Off,  50,   5,Off, 1.0,0.50,0.84,1.00, 179, 424,0.577,  2.4,  10,24.5
