5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 2,23: 1,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 283, 654,0.567,  1.6,   7,19.1
   2, 7/ 2,23: 5,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 293, 575,0.490,  5.5,  27,19.1
   3, 7/ 2,23: 8,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 253, 370,0.316,  7.5,  57,19.2
   4, 7/ 2,23:11,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 230, 274,0.160,  6.5,  97,19.2
   5, 7/ 2,23:14,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 227, 258,0.120,  6.9, 137,19.3
   6, 7/ 2,23:17,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 232, 251,0.075,  5.5, 177,19.4
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 0: 7,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 253, 759,0.666,  1.9,   7,19.5
   2, 7/ 1, 0:10,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 276, 654,0.577,  6.5,  27,19.4
   3, 7/ 1, 0:13,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 240, 422,0.431, 10.3,  57,19.4
   4, 7/ 1, 0:21,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 210, 279,0.247, 10.0,  97,19.5
   5, 7/ 1, 0:24,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 201, 241,0.165,  9.4, 137,19.5
   6, 7/ 1, 0:27,  80,R,  11,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 202, 230,0.121,  8.9, 177,19.6
5p+ Yield PS(II) Test
Sample #,Date,Time,Mod Int,Mod Wl,Det Gain,Sat Flash Int,Sat Width,Flash Mode,Far Red Mode,Far Red Int,Far Red Dur,Pre-Illum Mode,Illum Dur,Ke,Kq,PAR Corr,F',Fm',Y(II),ETR,PAR,Temp
   1, 7/ 1, 0:38,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 238, 550,0.567,  1.6,   7,19.5
   2, 7/ 1, 0:41,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 234, 454,0.484,  5.4,  27,19.5
   3, 7/ 1, 0:44,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 204, 296,0.310,  7.4,  57,19.5
   4, 7/ 1, 0:47,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 187, 228,0.179,  7.2,  97,19.5
   5, 7/ 1, 0:50,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 189, 215,0.120,  6.9, 137,19.6
   6, 7/ 1, 0:53,  80,R,   9,  80,0.8,S,Off,  50,   5,Off, 0.2,0.50,0.84,1.00, 190, 210,0.095,  7.0, 177,19.6
